calender_id,listing_id,date,available,price,adjusted_price,minimum_nights,maximum_nights
291140,42325792,2022-06-18 00:00:00.000000,0,65,65,2,1125
291141,28931007,2022-03-14 00:00:00.000000,1,80,80,4,1125
291142,20131004,2022-03-24 00:00:00.000000,0,35,35,4,1125
291143,46006803,2022-01-07 00:00:00.000000,0,65,65,2,1125
291144,51170981,2022-10-29 00:00:00.000000,1,129,129,1,1125
291145,26351917,2022-04-08 00:00:00.000000,1,50,50,1,1125
291146,12340028,2022-05-29 00:00:00.000000,0,55,55,3,1125
291147,4017995,2022-08-25 00:00:00.000000,0,80,80,1,7
291148,52749383,2022-02-09 00:00:00.000000,1,49,49,1,10
291149,52314612,2022-09-19 00:00:00.000000,1,59,59,1,10
291150,43227407,2022-03-04 00:00:00.000000,0,80,80,2,1125
291151,15808837,2022-01-19 00:00:00.000000,1,99,99,2,1125
291152,39439450,2022-09-09 00:00:00.000000,0,160,160,2,1125
291153,47825291,2022-08-02 00:00:00.000000,0,45,45,4,1125
291154,32784417,2022-06-04 00:00:00.000000,0,75,75,2,1125
291155,26954216,2022-12-07 00:00:00.000000,0,22,22,1,1125
291156,46541010,2021-12-26 00:00:00.000000,0,80,80,30,1125
291157,15371998,2022-02-01 00:00:00.000000,0,120,120,2,1125
291158,24900105,2022-09-01 00:00:00.000000,0,99,99,2,1125
291159,33744341,2022-08-30 00:00:00.000000,1,60,60,20,1125
291160,35303380,2022-08-28 00:00:00.000000,0,57,57,2,362
291161,45858301,2022-01-29 00:00:00.000000,1,90,90,2,1125
291162,48436742,2022-09-06 00:00:00.000000,0,98,98,1,120
291163,51170981,2022-07-26 00:00:00.000000,1,99,99,1,1125
291164,42805423,2022-06-14 00:00:00.000000,0,128,128,1,1125
291165,30219390,2022-05-19 00:00:00.000000,0,150,150,1,60
291166,51797301,2022-09-29 00:00:00.000000,0,105,105,1,7
291167,46729935,2022-05-07 00:00:00.000000,0,35,35,1,1125
291168,9913124,2022-12-25 00:00:00.000000,1,226,226,2,1125
291169,49916750,2022-10-29 00:00:00.000000,1,116,116,1,999
291170,26464842,2022-07-14 00:00:00.000000,1,55,55,2,1125
291171,28087662,2022-08-22 00:00:00.000000,0,62,62,2,1125
291172,40414879,2022-08-25 00:00:00.000000,1,79,79,1,1125
291173,41129936,2022-11-25 00:00:00.000000,1,129,129,1,21
291174,26347234,2022-01-25 00:00:00.000000,0,37,37,30,1125
291175,27654970,2021-12-29 00:00:00.000000,0,180,180,2,1125
291176,52810888,2022-01-16 00:00:00.000000,0,47,47,2,1125
291177,38898289,2021-12-27 00:00:00.000000,0,69,69,2,90
291178,28405887,2022-01-12 00:00:00.000000,0,80,80,4,1125
291179,32977224,2022-09-20 00:00:00.000000,0,65,65,30,1125
291180,43968872,2022-12-17 00:00:00.000000,0,78,78,2,5
291181,39728310,2022-04-29 00:00:00.000000,1,65,65,2,1125
291182,10172878,2022-06-30 00:00:00.000000,1,54,54,2,1125
291183,25148862,2022-12-16 00:00:00.000000,1,160,160,1,4
291184,39348629,2022-02-11 00:00:00.000000,1,129,129,1,13
291185,40129833,2022-04-19 00:00:00.000000,1,50,50,2,1125
291186,36161820,2022-06-05 00:00:00.000000,0,67,67,3,1125
291187,46506827,2022-11-16 00:00:00.000000,0,115,115,2,1125
291188,20231202,2022-10-23 00:00:00.000000,0,55,55,1,1125
291189,39580214,2022-06-07 00:00:00.000000,1,49,49,1,13
291190,9809677,2022-12-09 00:00:00.000000,1,35,35,1,1125
291191,46231073,2022-06-09 00:00:00.000000,1,80,80,2,1125
291192,34836818,2022-07-02 00:00:00.000000,0,60,60,1,1125
291193,41641939,2022-03-25 00:00:00.000000,0,100,100,3,1125
291194,44053191,2022-06-30 00:00:00.000000,0,75,75,3,1125
291195,33094080,2022-02-06 00:00:00.000000,1,97,97,1,1125
291196,36941463,2022-09-21 00:00:00.000000,1,75,75,3,1125
291197,40392465,2022-01-15 00:00:00.000000,1,69,69,1,1125
291198,19618674,2022-05-23 00:00:00.000000,1,58,58,29,1125
291199,52663535,2022-11-24 00:00:00.000000,1,79,79,2,1125
291200,32311719,2022-09-20 00:00:00.000000,1,75,75,1,14
291201,50790239,2022-02-21 00:00:00.000000,0,80,80,2,365
291202,46849118,2022-08-12 00:00:00.000000,0,45,45,1,1125
291203,50904,2022-03-27 00:00:00.000000,1,165,157,1,60
291204,49895621,2022-03-28 00:00:00.000000,1,90,90,1,999
291205,50110794,2022-05-26 00:00:00.000000,0,70,70,2,1125
291206,45284437,2022-11-02 00:00:00.000000,1,79,79,30,1125
291207,40602577,2022-04-05 00:00:00.000000,0,89,89,6,1125
291208,10693965,2022-02-24 00:00:00.000000,0,60,60,1,1125
291209,38919382,2022-09-14 00:00:00.000000,0,86,86,2,90
291210,41261752,2022-11-12 00:00:00.000000,1,40,40,1,1125
291211,40376618,2022-04-09 00:00:00.000000,0,72,72,1,1125
291212,52579351,2022-03-21 00:00:00.000000,1,85,85,2,1125
291213,46098138,2022-09-29 00:00:00.000000,0,54,54,5,1125
291214,35086421,2022-08-05 00:00:00.000000,0,43,43,1,4
291215,52016935,2022-09-24 00:00:00.000000,1,325,325,1,1125
291216,45503709,2022-02-06 00:00:00.000000,1,130,130,2,150
291217,21933479,2022-06-25 00:00:00.000000,0,40,40,1,1125
291218,8772155,2022-05-16 00:00:00.000000,1,140,140,3,1125
291219,51283396,2022-11-29 00:00:00.000000,0,90,90,1,1125
291220,28772811,2022-12-09 00:00:00.000000,0,104,104,2,1125
291221,49847217,2022-06-24 00:00:00.000000,0,100,100,1,1125
291222,5040147,2022-10-08 00:00:00.000000,0,93,93,7,1125
291223,8599666,2022-01-19 00:00:00.000000,1,80,80,1,1125
291224,42973949,2022-09-15 00:00:00.000000,1,115,115,2,1125
291225,5789730,2022-10-31 00:00:00.000000,1,79,79,7,1125
291226,13263169,2022-04-22 00:00:00.000000,0,64,64,50,1125
291227,49380967,2022-06-11 00:00:00.000000,1,125,125,1,1125
291228,50305711,2022-04-09 00:00:00.000000,1,243,243,1,1125
291229,24263418,2022-04-02 00:00:00.000000,1,100,100,20,50
291230,52403714,2022-03-21 00:00:00.000000,1,75,75,1,30
291231,52314158,2022-08-04 00:00:00.000000,1,64,64,1,10
291232,39175921,2022-10-11 00:00:00.000000,0,20,20,5,1125
291233,366252,2022-03-12 00:00:00.000000,1,35,35,1,365
291234,31167235,2022-07-31 00:00:00.000000,0,40,40,1,1125
291235,43626294,2022-07-14 00:00:00.000000,0,50,50,2,1125
291236,44992296,2022-11-11 00:00:00.000000,0,91,91,1,1125
291237,30527484,2022-11-10 00:00:00.000000,1,75,75,2,1125
291238,47700797,2021-12-26 00:00:00.000000,0,105,105,2,1125
291239,11288058,2022-08-06 00:00:00.000000,0,94,94,2,1125
291240,11702316,2022-12-02 00:00:00.000000,0,60,60,2,1125
291241,41005129,2022-06-09 00:00:00.000000,0,88,88,2,1125
291242,51079028,2022-10-03 00:00:00.000000,1,59,59,1,1125
291243,50949605,2022-01-12 00:00:00.000000,1,180,180,1,1125
291244,17756295,2022-12-02 00:00:00.000000,1,105,105,2,1125
291245,21168610,2022-11-06 00:00:00.000000,1,108,108,2,28
291246,51900026,2022-11-19 00:00:00.000000,0,300,300,4,365
291247,42032279,2022-10-01 00:00:00.000000,0,48,48,1,1125
291248,39572996,2022-06-08 00:00:00.000000,1,168,168,1,1125
291249,18835003,2022-04-15 00:00:00.000000,0,100,100,2,1125
291250,8158582,2022-04-09 00:00:00.000000,1,73,73,2,1125
291251,53792420,2022-10-28 00:00:00.000000,0,46,46,180,196
291252,37475845,2022-08-05 00:00:00.000000,1,53,53,1,30
291253,51592927,2022-09-22 00:00:00.000000,0,94,94,5,365
291254,36303786,2022-10-14 00:00:00.000000,1,288,259,1,1125
291255,38126665,2022-01-12 00:00:00.000000,0,39,39,1,1125
291256,11052720,2022-01-02 00:00:00.000000,1,110,110,2,7
291257,53916524,2022-04-01 00:00:00.000000,1,88,88,3,365
291258,7892353,2022-03-15 00:00:00.000000,1,110,110,5,1125
291259,1856023,2022-07-03 00:00:00.000000,1,95,95,4,1125
291260,49243462,2022-11-13 00:00:00.000000,0,89,89,2,1125
291261,19815144,2022-01-12 00:00:00.000000,0,75,75,2,1125
291262,43575983,2022-07-10 00:00:00.000000,0,26,26,1,4
291263,9193370,2022-12-06 00:00:00.000000,1,80,80,2,1125
291264,52579351,2021-12-27 00:00:00.000000,0,85,85,2,1125
291265,47700797,2022-12-18 00:00:00.000000,1,105,105,2,1125
291266,21658316,2022-11-30 00:00:00.000000,0,39,39,1,1125
291267,52853122,2022-01-30 00:00:00.000000,1,102,102,2,28
291268,53311045,2022-03-19 00:00:00.000000,1,60,60,1,365
291269,40392465,2022-05-24 00:00:00.000000,1,79,79,1,1125
291270,53792420,2022-09-14 00:00:00.000000,1,46,46,180,196
291271,10582792,2022-07-15 00:00:00.000000,0,220,220,10,1125
291272,25068907,2022-09-16 00:00:00.000000,0,53,53,2,30
291273,22805099,2022-07-20 00:00:00.000000,0,86,86,1,21
291274,50287431,2022-04-25 00:00:00.000000,0,249,249,2,1125
291275,38255134,2022-10-26 00:00:00.000000,0,230,230,1,30
291276,4733497,2022-08-16 00:00:00.000000,0,190,190,2,60
291277,43995289,2022-08-14 00:00:00.000000,0,70,70,2,1125
291278,43673968,2022-02-23 00:00:00.000000,1,120,120,1,1125
291279,18565578,2022-03-04 00:00:00.000000,1,109,109,1,200
291280,43968872,2022-11-05 00:00:00.000000,0,80,80,2,5
291281,1328770,2022-06-22 00:00:00.000000,1,60,60,1,1125
291282,32106995,2022-01-01 00:00:00.000000,1,95,95,7,365
291283,44082421,2022-09-06 00:00:00.000000,1,100,100,2,3
291284,4322521,2022-07-25 00:00:00.000000,1,133,133,3,1125
291285,28931007,2022-11-12 00:00:00.000000,0,80,80,4,1125
291286,37028613,2022-11-06 00:00:00.000000,0,60,60,1,4
291287,45618806,2022-08-27 00:00:00.000000,0,80,80,2,1125
291288,47879031,2022-11-03 00:00:00.000000,1,75,75,5,365
291289,52749180,2022-05-12 00:00:00.000000,1,49,49,1,4
291290,31682997,2022-06-19 00:00:00.000000,0,45,45,3,1125
291291,46653323,2022-05-22 00:00:00.000000,0,31,31,3,1125
291292,35800771,2022-12-18 00:00:00.000000,0,47,47,3,1125
291293,36494577,2022-08-21 00:00:00.000000,1,125,125,2,1125
291294,33215914,2022-12-23 00:00:00.000000,1,89,89,14,1125
291295,22585207,2022-04-04 00:00:00.000000,0,90,90,2,1125
291296,52191272,2022-05-15 00:00:00.000000,0,55,55,1,5
291297,51504108,2022-03-01 00:00:00.000000,1,275,275,1,1125
291298,37055636,2022-10-07 00:00:00.000000,1,99,99,30,1125
291299,19989893,2022-03-21 00:00:00.000000,0,75,75,5,1125
291300,52850911,2022-07-04 00:00:00.000000,1,59,47,2,1125
291301,50788160,2022-09-02 00:00:00.000000,0,78,78,1,1125
291302,41128925,2022-09-21 00:00:00.000000,1,59,59,1,21
291303,53916361,2022-05-24 00:00:00.000000,0,39,39,1,365
291304,38208194,2022-09-30 00:00:00.000000,0,117,117,1,100
291305,34356118,2022-03-07 00:00:00.000000,0,90,90,2,1125
291306,18823301,2022-03-14 00:00:00.000000,0,100,100,3,13
291307,31273816,2022-08-01 00:00:00.000000,0,170,170,1,1125
291308,40879981,2021-12-30 00:00:00.000000,0,60,60,2,3
291309,50147381,2022-02-09 00:00:00.000000,1,70,70,1,1125
291310,31847853,2022-02-22 00:00:00.000000,0,190,190,2,15
291311,53246317,2022-11-23 00:00:00.000000,0,51,51,2,1125
291312,35924615,2022-06-15 00:00:00.000000,1,61,61,14,1125
291313,35569947,2022-05-26 00:00:00.000000,0,75,75,2,1125
291314,35218442,2022-08-19 00:00:00.000000,0,70,70,2,10
291315,33196669,2022-04-06 00:00:00.000000,1,125,125,4,1125
291316,43584824,2022-10-29 00:00:00.000000,0,220,220,3,1125
291317,35633180,2022-07-27 00:00:00.000000,0,75,75,3,30
291318,47120649,2022-02-25 00:00:00.000000,1,225,225,2,1125
291319,33114490,2022-03-05 00:00:00.000000,1,75,75,2,14
291320,39576050,2022-11-30 00:00:00.000000,0,160,160,1,1125
291321,15768383,2022-01-25 00:00:00.000000,1,131,131,1,1000
291322,6670508,2022-06-20 00:00:00.000000,0,125,125,2,365
291323,45477021,2022-06-02 00:00:00.000000,1,80,80,2,1125
291324,53267261,2022-02-16 00:00:00.000000,1,195,195,2,200
291325,46809416,2022-09-19 00:00:00.000000,0,630,630,30,1125
291326,6183201,2022-07-29 00:00:00.000000,1,75,75,2,1125
291327,43741484,2022-09-15 00:00:00.000000,0,30,30,14,35
291328,49266030,2022-07-31 00:00:00.000000,0,63,63,2,1125
291329,50020710,2022-09-13 00:00:00.000000,0,59,59,2,1125
291330,42923960,2022-03-31 00:00:00.000000,0,50,50,5,1125
291331,34851379,2022-03-18 00:00:00.000000,0,80,80,1,6
291332,11004345,2022-11-23 00:00:00.000000,1,79,79,30,1125
291333,43040299,2022-10-07 00:00:00.000000,0,180,180,2,1125
291334,22964399,2022-01-21 00:00:00.000000,1,99,99,1,21
291335,35996665,2022-08-02 00:00:00.000000,1,64,64,1,13
291336,24596945,2022-05-02 00:00:00.000000,0,63,63,1,1125
291337,52358678,2022-10-13 00:00:00.000000,1,100,100,7,365
291338,50701340,2022-04-26 00:00:00.000000,1,250,250,5,1125
291339,42084387,2022-02-22 00:00:00.000000,0,95,95,3,1125
291340,51811514,2022-11-21 00:00:00.000000,1,120,120,2,1125
291341,8104534,2022-10-24 00:00:00.000000,1,36,36,2,1125
291342,46729935,2022-01-06 00:00:00.000000,0,35,35,1,1125
291343,9403972,2021-12-28 00:00:00.000000,0,70,70,2,1125
291344,39402577,2022-01-21 00:00:00.000000,1,560,560,1,1125
291345,51465614,2022-10-06 00:00:00.000000,1,94,94,14,100
291346,35593349,2022-04-15 00:00:00.000000,0,172,172,2,1125
291347,49007598,2022-07-06 00:00:00.000000,1,64,64,1,21
291348,28677510,2022-05-29 00:00:00.000000,1,65,65,1,1125
291349,52792187,2021-12-26 00:00:00.000000,0,50,50,2,1125
291350,45780430,2022-05-04 00:00:00.000000,1,85,85,2,1125
291351,116134,2022-08-28 00:00:00.000000,1,150,150,2,1125
291352,29773713,2022-10-19 00:00:00.000000,0,51,51,2,30
291353,26578804,2022-08-24 00:00:00.000000,1,38,38,2,31
291354,50949605,2022-03-02 00:00:00.000000,1,180,180,1,1125
291355,31064604,2022-08-15 00:00:00.000000,1,50,50,5,1125
291356,52730244,2022-06-07 00:00:00.000000,1,120,120,3,365
291357,48607013,2022-07-30 00:00:00.000000,0,64,64,1,1125
291358,18849323,2022-09-15 00:00:00.000000,1,50,50,3,1125
291359,31260795,2022-12-06 00:00:00.000000,1,111,111,6,1125
291360,41126457,2022-08-04 00:00:00.000000,1,64,64,1,13
291361,49916918,2022-01-08 00:00:00.000000,1,105,105,1,999
291362,35782205,2022-03-15 00:00:00.000000,1,119,119,14,1000
291363,2602613,2022-02-03 00:00:00.000000,1,65,65,2,1125
291364,20048639,2022-04-17 00:00:00.000000,1,119,119,1,5
291365,36350823,2022-08-30 00:00:00.000000,1,79,79,2,1125
291366,50845503,2022-07-07 00:00:00.000000,1,28,28,7,1125
291367,5074616,2022-08-23 00:00:00.000000,1,85,85,30,1125
291368,27588529,2022-05-11 00:00:00.000000,0,82,82,2,90
291369,53740925,2022-12-02 00:00:00.000000,1,75,75,28,1125
291370,15853340,2022-01-03 00:00:00.000000,1,39,39,1,7
291371,17266710,2022-03-11 00:00:00.000000,0,95,95,2,90
291372,50971581,2022-09-27 00:00:00.000000,0,120,120,7,365
291373,27738708,2022-07-10 00:00:00.000000,0,550,550,1,1125
291374,45416364,2022-12-04 00:00:00.000000,0,,,30,1125
291375,32106943,2022-02-11 00:00:00.000000,0,100,100,1,123
291376,49763395,2021-12-28 00:00:00.000000,0,55,55,1,1125
291377,39606146,2022-08-19 00:00:00.000000,1,139,139,1,13
291378,51170981,2022-06-24 00:00:00.000000,1,129,129,1,1125
291379,31015562,2022-10-26 00:00:00.000000,0,45,45,2,1125
291380,48690102,2022-06-21 00:00:00.000000,0,38,38,1,100
291381,53209044,2022-05-13 00:00:00.000000,1,83,83,20,1125
291382,11036503,2022-07-04 00:00:00.000000,1,100,100,1,1125
291383,53170851,2022-06-27 00:00:00.000000,1,155,116,2,365
291384,24040311,2022-07-27 00:00:00.000000,1,46,46,1,1125
291385,8499321,2022-08-26 00:00:00.000000,1,70,70,2,1125
291386,49917672,2022-11-06 00:00:00.000000,1,116,116,1,999
291387,47405766,2022-10-12 00:00:00.000000,0,69,69,1,1125
291388,41146273,2022-10-12 00:00:00.000000,1,59,59,1,13
291389,12646547,2021-12-28 00:00:00.000000,0,65,98,7,1125
291390,18849323,2022-02-02 00:00:00.000000,0,50,50,3,1125
291391,52382112,2022-07-22 00:00:00.000000,1,64,64,1,365
291392,44082421,2022-10-10 00:00:00.000000,1,100,100,2,4
291393,43728785,2022-07-20 00:00:00.000000,0,180,162,1,14
291394,53553352,2022-07-05 00:00:00.000000,1,70,70,1,365
291395,51504519,2022-02-26 00:00:00.000000,0,275,275,1,1125
291396,8038470,2022-07-06 00:00:00.000000,1,150,150,1,1125
291397,38898289,2022-02-08 00:00:00.000000,0,69,69,2,90
291398,14798944,2021-12-28 00:00:00.000000,0,64,64,2,1125
291399,36068325,2022-04-02 00:00:00.000000,0,75,75,14,1125
291400,42830084,2022-01-21 00:00:00.000000,0,65,65,1,1125
291401,36278065,2022-05-28 00:00:00.000000,0,100,100,1,1125
291402,38547626,2022-03-03 00:00:00.000000,1,70,70,2,1125
291403,39728310,2022-08-12 00:00:00.000000,1,73,73,2,1125
291404,8766126,2022-02-10 00:00:00.000000,1,60,60,1,1125
291405,36422080,2022-09-17 00:00:00.000000,0,64,64,1,1125
291406,15292817,2022-02-07 00:00:00.000000,1,43,43,2,1125
291407,41146273,2022-07-20 00:00:00.000000,1,99,99,1,13
291408,48388987,2022-06-26 00:00:00.000000,1,49,49,1,13
291409,4980368,2022-01-03 00:00:00.000000,1,79,79,7,1125
291410,19997718,2022-09-10 00:00:00.000000,0,35,35,4,1125
291411,53617659,2022-09-20 00:00:00.000000,1,180,180,2,1125
291412,52837025,2022-05-09 00:00:00.000000,1,110,110,3,1125
291413,31876188,2022-09-25 00:00:00.000000,0,39,39,1,3
291414,43741484,2022-10-24 00:00:00.000000,0,30,30,14,35
291415,44286508,2022-11-17 00:00:00.000000,0,149,149,2,1125
291416,224682,2022-07-15 00:00:00.000000,1,93,93,2,30
291417,26652309,2022-05-06 00:00:00.000000,0,78,78,2,1125
291418,28621534,2022-05-27 00:00:00.000000,1,79,79,1,1125
291419,52744629,2022-09-03 00:00:00.000000,1,295,295,1,1125
291420,39697333,2022-02-16 00:00:00.000000,1,39,39,2,14
291421,37475845,2022-11-17 00:00:00.000000,0,50,50,1,30
291422,28062441,2022-03-11 00:00:00.000000,0,200,200,2,1125
291423,43957037,2022-12-12 00:00:00.000000,1,808,727,1,1125
291424,45779214,2022-02-17 00:00:00.000000,0,85,85,2,1125
291425,53551895,2022-11-11 00:00:00.000000,1,56,56,2,365
291426,40800004,2022-12-19 00:00:00.000000,1,59,59,1,13
291427,22708143,2022-01-22 00:00:00.000000,1,500,500,100,1125
291428,36278065,2022-04-14 00:00:00.000000,0,100,100,1,1125
291429,21168610,2022-08-05 00:00:00.000000,0,107,107,2,28
291430,53912988,2022-11-15 00:00:00.000000,1,28,28,1,365
291431,24518063,2022-06-23 00:00:00.000000,1,71,71,7,120
291432,35086421,2022-11-22 00:00:00.000000,0,42,42,1,4
291433,53194495,2022-11-23 00:00:00.000000,1,160,160,2,365
291434,44131326,2022-12-22 00:00:00.000000,1,135,135,1,1125
291435,51861858,2022-04-09 00:00:00.000000,0,129,129,1,6
291436,3025379,2022-06-28 00:00:00.000000,0,140,140,7,1125
291437,35379310,2022-06-04 00:00:00.000000,1,60,60,1,1125
291438,50022335,2022-04-07 00:00:00.000000,0,70,70,1,4
291439,19657683,2022-04-13 00:00:00.000000,1,40,40,2,1125
291440,42550684,2022-07-07 00:00:00.000000,1,64,64,1,21
291441,12340028,2022-12-24 00:00:00.000000,0,55,55,3,1125
291442,52403814,2022-12-06 00:00:00.000000,0,60,60,2,9
291443,33800807,2022-12-13 00:00:00.000000,1,62,62,2,1125
291444,19710921,2022-12-07 00:00:00.000000,0,48,48,2,1125
291445,46633313,2022-05-06 00:00:00.000000,0,165,165,10,1125
291446,48388839,2022-03-30 00:00:00.000000,1,49,49,1,13
291447,28434123,2022-07-05 00:00:00.000000,1,145,145,2,1125
291448,5574536,2022-06-02 00:00:00.000000,1,85,85,2,1125
291449,16723796,2022-10-22 00:00:00.000000,0,70,70,20,1125
291450,6046872,2022-06-01 00:00:00.000000,0,73,73,3,1125
291451,37774325,2022-09-25 00:00:00.000000,1,35,35,2,14
291452,41611567,2022-11-09 00:00:00.000000,0,22,22,1,1125
291453,48817272,2022-12-03 00:00:00.000000,1,66,66,7,1125
291454,53916524,2022-04-10 00:00:00.000000,1,88,88,3,365
291455,22235229,2022-05-29 00:00:00.000000,0,75,75,1,1125
291456,17913667,2022-03-19 00:00:00.000000,0,35,35,1,31
291457,9140286,2022-04-24 00:00:00.000000,0,72,72,2,1125
291458,218916,2022-03-04 00:00:00.000000,0,85,85,1,50
291459,4703827,2022-04-28 00:00:00.000000,0,29,29,1,1125
291460,51108968,2022-09-30 00:00:00.000000,0,30,30,1,1125
291461,52176647,2022-04-10 00:00:00.000000,1,75,75,1,1125
291462,53898152,2022-05-08 00:00:00.000000,1,75,75,2,1125
291463,33623623,2022-07-25 00:00:00.000000,1,110,110,1,1125
291464,22169539,2022-07-14 00:00:00.000000,1,420,420,15,1125
291465,45111248,2022-10-06 00:00:00.000000,0,213,213,1,1125
291466,27777408,2022-07-13 00:00:00.000000,0,22,22,1,1125
291467,18186103,2022-06-06 00:00:00.000000,0,100,100,2,30
291468,16781156,2022-01-21 00:00:00.000000,0,63,63,3,1125
291469,52683920,2022-08-12 00:00:00.000000,1,139,139,1,10
291470,47879031,2022-09-11 00:00:00.000000,1,75,75,5,365
291471,45646643,2022-10-21 00:00:00.000000,1,200,200,1,1125
291472,35076535,2022-02-16 00:00:00.000000,0,62,62,4,120
291473,45560571,2022-08-15 00:00:00.000000,1,99,99,6,1125
291474,12862721,2022-01-31 00:00:00.000000,0,77,77,2,1125
291475,43040299,2022-10-16 00:00:00.000000,0,180,180,2,1125
291476,50760948,2022-07-14 00:00:00.000000,0,80,80,2,10
291477,49441375,2022-05-11 00:00:00.000000,0,90,90,2,1125
291478,40998197,2022-03-29 00:00:00.000000,1,90,90,1,365
291479,15270962,2022-04-05 00:00:00.000000,0,50,50,2,3
291480,45111248,2022-04-14 00:00:00.000000,0,213,213,1,1125
291481,7552929,2022-12-16 00:00:00.000000,0,60,60,2,1125
291482,2448815,2022-08-15 00:00:00.000000,1,165,165,1,1125
291483,20877217,2022-11-19 00:00:00.000000,1,97,97,1,1125
291484,43544200,2022-05-11 00:00:00.000000,0,65,65,5,1125
291485,32971329,2022-09-10 00:00:00.000000,0,200,200,1,1125
291486,49895007,2022-09-09 00:00:00.000000,1,116,116,1,999
291487,43660245,2022-02-19 00:00:00.000000,1,169,169,1,1125
291488,49458243,2022-10-02 00:00:00.000000,1,295,295,2,1125
291489,1050693,2022-11-03 00:00:00.000000,1,77,77,1,1125
291490,24486262,2022-10-15 00:00:00.000000,1,63,63,2,1125
291491,16833815,2022-08-25 00:00:00.000000,1,155,155,3,99
291492,25046162,2022-10-24 00:00:00.000000,1,140,140,1,101
291493,53452260,2022-11-16 00:00:00.000000,1,65,65,1,1125
291494,27132678,2022-09-28 00:00:00.000000,0,70,70,1,1125
291495,35227376,2022-06-10 00:00:00.000000,0,50,50,7,1125
291496,40219162,2021-12-29 00:00:00.000000,0,48,48,3,1125
291497,7298474,2022-04-20 00:00:00.000000,1,62,62,2,1125
291498,51215329,2022-02-13 00:00:00.000000,0,85,85,30,1125
291499,22613237,2022-06-02 00:00:00.000000,1,60,60,300,365
291500,35441361,2021-12-30 00:00:00.000000,0,49,49,1,13
291501,24308139,2022-10-03 00:00:00.000000,0,95,95,2,1125
291502,37000679,2022-11-02 00:00:00.000000,1,69,69,30,1125
291503,363155,2022-03-09 00:00:00.000000,1,68,68,6,365
291504,49046146,2022-06-12 00:00:00.000000,0,280,280,2,1125
291505,43975047,2022-10-26 00:00:00.000000,0,45,45,2,1125
291506,31386225,2022-01-29 00:00:00.000000,0,65,65,2,1125
291507,27951988,2022-07-31 00:00:00.000000,1,490,490,2,30
291508,31165500,2022-01-04 00:00:00.000000,0,79,79,3,1125
291509,11288058,2022-08-21 00:00:00.000000,0,94,94,2,1125
291510,6659457,2022-08-24 00:00:00.000000,1,89,89,2,1125
291511,21381205,2022-09-23 00:00:00.000000,1,118,118,2,1125
291512,41616815,2022-11-12 00:00:00.000000,0,100,100,5,1125
291513,7724259,2022-12-08 00:00:00.000000,1,500,500,4,1125
291514,26652309,2022-12-03 00:00:00.000000,0,78,78,2,1125
291515,12838033,2022-05-01 00:00:00.000000,0,169,169,2,1125
291516,50897474,2022-12-01 00:00:00.000000,0,120,120,1,1125
291517,40385598,2022-04-16 00:00:00.000000,1,99,99,21,1000
291518,44653964,2022-02-24 00:00:00.000000,1,95,95,1,999
291519,49046146,2022-11-25 00:00:00.000000,0,335,335,2,1125
291520,40879981,2022-03-29 00:00:00.000000,1,62,62,2,3
291521,52593265,2022-08-16 00:00:00.000000,0,30,30,1,11
291522,20087301,2022-11-07 00:00:00.000000,0,54,54,1,1125
291523,42791559,2022-04-20 00:00:00.000000,1,70,70,2,1125
291524,6051973,2022-07-10 00:00:00.000000,1,143,143,2,1125
291525,38086166,2022-02-20 00:00:00.000000,0,99,99,7,31
291526,48193498,2022-10-05 00:00:00.000000,0,300,300,4,365
291527,31064604,2022-03-01 00:00:00.000000,0,50,50,5,1125
291528,44467257,2022-06-15 00:00:00.000000,1,75,75,1,1125
291529,52413106,2022-01-18 00:00:00.000000,1,70,70,3,365
291530,16978843,2022-06-15 00:00:00.000000,1,65,65,1,1125
291531,39348629,2022-03-26 00:00:00.000000,1,129,129,1,13
291532,24961581,2022-10-06 00:00:00.000000,1,70,70,2,1125
291533,15291805,2022-03-29 00:00:00.000000,0,45,45,1,1125
291534,43663388,2022-08-11 00:00:00.000000,1,100,100,2,1125
291535,46893232,2022-04-29 00:00:00.000000,1,129,129,1,21
291536,40390493,2022-04-26 00:00:00.000000,1,79,79,1,1125
291537,52064850,2022-10-19 00:00:00.000000,1,42,42,1,365
291538,12238423,2022-01-10 00:00:00.000000,1,71,71,2,1125
291539,52067782,2022-03-15 00:00:00.000000,0,40,40,10,365
291540,47287486,2022-02-16 00:00:00.000000,0,59,59,2,1125
291541,27831628,2022-07-06 00:00:00.000000,0,78,78,2,1125
291542,40860344,2022-12-17 00:00:00.000000,0,80,80,7,30
291543,10865022,2022-06-04 00:00:00.000000,1,69,69,3,1125
291544,41638347,2022-05-18 00:00:00.000000,1,110,110,3,1125
291545,51078391,2022-02-26 00:00:00.000000,0,129,129,1,1125
291546,30669652,2022-06-23 00:00:00.000000,0,145,145,2,1125
291547,21160052,2022-08-21 00:00:00.000000,0,56,56,2,1125
291548,36422080,2022-02-20 00:00:00.000000,0,39,39,1,1125
291549,40413840,2022-10-15 00:00:00.000000,1,69,69,1,1125
291550,8104534,2022-04-16 00:00:00.000000,0,36,36,2,1125
291551,32106995,2022-04-29 00:00:00.000000,1,95,95,7,365
291552,40752802,2022-03-26 00:00:00.000000,1,690,690,1,1125
291553,10582792,2022-09-19 00:00:00.000000,0,220,220,10,1125
